seed_count_a,seed_count_b,added_seed_count,CN_squared_difference_sum,US_squared_difference_sum,combined_squared_difference_sum,CN_mean_squared_difference,US_mean_squared_difference,combined_mean_squared_difference
20,450,430,42.556170370370,13.025101234568,55.581271604938,0.007367758028,0.002255038302,0.004811398165
20,460,440,45.131313799622,13.300604914934,58.431918714556,0.007813593109,0.002302736308,0.005058164709
20,470,450,43.059748755093,12.972535083748,56.032283838841,0.007454942652,0.002245937514,0.004850440083
20,480,460,43.258932291667,12.646284722222,55.905217013889,0.007489427336,0.002189453726,0.004839440531
20,490,470,43.838635985006,12.595689296127,56.434325281133,0.007589791549,0.002180694130,0.004885242839
20,500,480,43.503488000000,12.669264000000,56.172752000000,0.007531767313,0.002193432133,0.004862599723
30,40,10,5.902361111111,4.260416666667,10.162777777778,0.001021876924,0.000737606764,0.000879741844
30,50,20,12.943644444444,9.110933333333,22.054577777778,0.002240935673,0.001577377655,0.001909156664
30,60,30,11.121111111111,8.336666666667,19.457777777778,0.001925400123,0.001443328717,0.001684364420
30,70,40,10.291383219955,7.732244897959,18.023628117914,0.001781749172,0.001338685059,0.001560217115
30,80,50,9.724236111111,18.469479166667,28.193715277778,0.001683558884,0.003197624509,0.002440591696
30,90,60,10.625679012346,18.599012345679,29.224691358025,0.001839625868,0.003220050614,0.002529838241
30,100,70,12.101311111111,16.745466666667,28.846777777778,0.002095102339,0.002899145891,0.002497124115
30,110,80,13.744279155188,16.741873278237,30.486152433425,0.002379549715,0.002898523767,0.002639036741
30,120,90,18.308472222222,18.306111111111,36.614583333333,0.003169749346,0.003169340566,0.003169544956
30,130,100,18.540223537147,21.267889546351,39.808113083498,0.003209872496,0.003682113841,0.003445993169
30,140,110,13.814240362812,31.339523809524,45.153764172336,0.002391662113,0.005425817834,0.003908739973
30,150,120,12.915466666667,38.037422222222,50.952888888889,0.002236057248,0.006585426285,0.004410741767
30,160,130,11.653194444444,29.921562500000,41.574756944444,0.002017519814,0.005180325918,0.003598922866
30,170,140,13.740084582853,21.505328719723,35.245413302576,0.002378823508,0.003723221731,0.003051022620
30,180,150,13.922283950617,28.747098765432,42.669382716049,0.002410367720,0.004976990783,0.003693679252
30,190,160,12.807934749154,28.001071098800,40.809005847953,0.002217440227,0.004847830869,0.003532635548
30,200,170,13.254027777778,30.630633333333,43.884661111111,0.002294672399,0.005303087488,0.003798879944
30,210,180,14.050294784581,27.862403628118,41.912698412698,0.002432530260,0.004823823343,0.003628176802
30,220,190,13.237764003673,25.739380165289,38.977144168962,0.002291856649,0.004456263879,0.003374060264
30,230,200,13.558483511867,26.885582860744,40.444066372611,0.002347382879,0.004654706174,0.003501044527
30,240,210,12.719305555556,25.495243055556,38.214548611111,0.002202095837,0.004413996374,0.003308046106
30,250,220,12.484049777778,23.846922666667,36.330972444444,0.002161365959,0.004128622345,0.003144994152
30,260,230,12.363103221565,25.121607495069,37.484710716634,0.002140426458,0.004349308777,0.003244867617
30,270,240,12.493113854595,26.609135802469,39.102249657064,0.002162935224,0.004606844841,0.003384890033
